 "perf" , "place" , "placelabel" , "lat" , "long" , "yoc" ,
 "http://data.open.ac.uk/led/performance/The+Whistler+and+His+Dog+(,+performance+of)/1404225985099" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/Wales!+Wales!+(,+performance+of)/1404225765381" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/Ave+Maria+(,+performance+of)/1404225890616" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/Largo+(,+performance+of)/1404225846227" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/Loch+Lomond+(,+performance+of)/1404225700454" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/Picking+up+sticks+(,+performance+of)/1404226060581" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/Serenade+(,+performance+of)/1404225937696" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/The+Devil's+Trill+(,+performance+of)/1404226024627" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/The+Rose+of+Tralee+(,+performance+of)/1404225811585" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/The+Whistler+and+His+Dog+(,+performance+of)/1404225985099" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/Wales!+Wales!+(,+performance+of)/1404225765381" , "http://dbpedia.org/resource/Southampton" , "Southampton" , "50.9025" , "-1.40417" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Sonata+for+viola+and+piano/1424449376326/1424449376338" , "http://dbpedia.org/resource/Broadcasting_House" , "Broadcasting House" , "51.5186" , "-0.143833" , "35" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Sonata+for+viola+and+piano/1424449376326/1424449376338" , "http://dbpedia.org/resource/Broadcasting_House" , "Broadcasting House" , "51.5186" , "-0.143833" , "35" ,
 "http://data.open.ac.uk/led/performance/Castilian+folk+songs+(,+performance+of)/1404494896668" , "http://dbpedia.org/resource/Toledo,_Spain" , "Toledo, Spain" , "39.8567" , "-4.02444" , "35" ,
 "http://data.open.ac.uk/led/performance/Scots+Wa'+Hae+(,+performance+of)/1404494813601" , "http://dbpedia.org/resource/Toledo,_Spain" , "Toledo, Spain" , "39.8567" , "-4.02444" , "35" ,
 "http://data.open.ac.uk/led/performance/The+Bonnie+Earl+of+Murray+(,+performance+of)/1404494857087" , "http://dbpedia.org/resource/Toledo,_Spain" , "Toledo, Spain" , "39.8567" , "-4.02444" , "35" ,
 "http://data.open.ac.uk/led/performance/Castilian+folk+songs+(,+performance+of)/1404494896668" , "http://dbpedia.org/resource/Toledo,_Spain" , "Toledo, Spain" , "39.8567" , "-4.02444" , "35" ,
 "http://data.open.ac.uk/led/performance/Scots+Wa'+Hae+(,+performance+of)/1404494813601" , "http://dbpedia.org/resource/Toledo,_Spain" , "Toledo, Spain" , "39.8567" , "-4.02444" , "35" ,
 "http://data.open.ac.uk/led/performance/The+Bonnie+Earl+of+Murray+(,+performance+of)/1404494857087" , "http://dbpedia.org/resource/Toledo,_Spain" , "Toledo, Spain" , "39.8567" , "-4.02444" , "35" ,
 "http://data.open.ac.uk/led/performance/Auld+Lang+Syne+(,+performance+of)/1396279950043" , "http://dbpedia.org/resource/Liverpool" , "Liverpool" , "53.4075" , "-2.99194" , "35" ,
 "http://data.open.ac.uk/led/performance/Rule+Britannia+(,+performance+of)/1396280069974" , "http://dbpedia.org/resource/Liverpool" , "Liverpool" , "53.4075" , "-2.99194" , "35" ,
 "http://data.open.ac.uk/led/performance/Auld+Lang+Syne+(,+performance+of)/1396279950043" , "http://dbpedia.org/resource/Liverpool" , "Liverpool" , "53.4075" , "-2.99194" , "35" ,
 "http://data.open.ac.uk/led/performance/Rule+Britannia+(,+performance+of)/1396280069974" , "http://dbpedia.org/resource/Liverpool" , "Liverpool" , "53.4075" , "-2.99194" , "35" ,
 "http://data.open.ac.uk/led/performance/cbcb1aeea0b7d4248132d3bdf5dc9213/1451585961129" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "33" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Shostakovich's+Fourth+Symphony/1427828957045/1431351699875" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Tchaikovsky's+'Romeo+and+Juliet'+/+Shostakovich's+Fifth+Symphonie/1431349673754/1431349673765" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "37" ,
 "http://data.open.ac.uk/led/performance/fcd5f01186129e5e52d1cfb382037cc9/1451586957136" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "34" ,
 "http://data.open.ac.uk/led/performance/9edc2c45ac07e66132d20b5cad049d21/1451585911942" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "33" ,
 "http://data.open.ac.uk/led/performance/cbcb1aeea0b7d4248132d3bdf5dc9213/1451585961129" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "33" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Shostakovich's+Fourth+Symphony/1427828957045/1431351699875" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Tchaikovsky's+'Romeo+and+Juliet'+/+Shostakovich's+Fifth+Symphonie/1431349673754/1431349673765" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "37" ,
 "http://data.open.ac.uk/led/performance/fcd5f01186129e5e52d1cfb382037cc9/1451586957136" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "34" ,
 "http://data.open.ac.uk/led/performance/9edc2c45ac07e66132d20b5cad049d21/1451585911942" , "http://dbpedia.org/resource/Russia" , "Russia" , "55.7558" , "37.6172" , "33" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'+Paris,+A+Night+Piece+-+The+Song+of+a+Great+City'/1426432026637/1426432026650" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Also+sprach+Zarathustra'+op.+30/1429014308008/1429014308016" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Don+Juan+de+Ma%25C3%25B1ara'/1429210508116/1429210508127" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "37" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Louise'/1429016237479/1429016237489" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Messa+da+Requiem'/1426431715162/1426431715175" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'+Paris,+A+Night+Piece+-+The+Song+of+a+Great+City'/1426432026637/1426432026650" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Also+sprach+Zarathustra'+op.+30/1429014308008/1429014308016" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Don+Juan+de+Ma%25C3%25B1ara'/1429210508116/1429210508127" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "37" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Louise'/1429016237479/1429016237489" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Messa+da+Requiem'/1426431715162/1426431715175" , "http://dbpedia.org/resource/London" , "London" , "51.5072" , "-0.1275" , "34" ,
 "http://data.open.ac.uk/led/performance/96f0cf77c8e0967f3aa1f6fbf9b3adb9/1450114372239" , "http://dbpedia.org/resource/Brussels" , "Brussels" , "50.8467" , "4.3525" , "37" ,
 "http://data.open.ac.uk/led/performance/4a88a13b0eecf6d3379d10e90b964194/1450179318845" , "http://dbpedia.org/resource/Brussels" , "Brussels" , "50.8467" , "4.3525" , "37" ,
 "http://data.open.ac.uk/led/performance/8402dd3f6e27ec7d7f2d417d9d83cbbb/1450179444011" , "http://dbpedia.org/resource/Brussels" , "Brussels" , "50.8467" , "4.3525" , "37" ,
 "http://data.open.ac.uk/led/performance/ebb32e33364b21ac8f9a437acf300aab/1450179198090" , "http://dbpedia.org/resource/Brussels" , "Brussels" , "50.8467" , "4.3525" , "37" ,
 "http://data.open.ac.uk/led/performance/96f0cf77c8e0967f3aa1f6fbf9b3adb9/1450114372239" , "http://dbpedia.org/resource/Brussels" , "Brussels" , "50.8467" , "4.3525" , "37" ,
 "http://data.open.ac.uk/led/performance/4a88a13b0eecf6d3379d10e90b964194/1450179318845" , "http://dbpedia.org/resource/Brussels" , "Brussels" , "50.8467" , "4.3525" , "37" ,
 "http://data.open.ac.uk/led/performance/8402dd3f6e27ec7d7f2d417d9d83cbbb/1450179444011" , "http://dbpedia.org/resource/Brussels" , "Brussels" , "50.8467" , "4.3525" , "37" ,
 "http://data.open.ac.uk/led/performance/ebb32e33364b21ac8f9a437acf300aab/1450179198090" , "http://dbpedia.org/resource/Brussels" , "Brussels" , "50.8467" , "4.3525" , "37" ,
 "http://data.open.ac.uk/led/performance/cdcc7ba997cef9efeaa05e2e41f399b3/1448919708080" , "http://dbpedia.org/resource/Sussex" , "Sussex" , "51.0" , "0.0" , "38" ,
 "http://data.open.ac.uk/led/performance/cdcc7ba997cef9efeaa05e2e41f399b3/1448919708080" , "http://dbpedia.org/resource/Sussex" , "Sussex" , "51.0" , "0.0" , "38" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'A+Village+Romeo+and+Juliet'/1426344222684/1426344222697" , "http://dbpedia.org/resource/Royal_College_of_Music" , "Royal College of Music" , "51.4997" , "-0.176944" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'A+Village+Romeo+and+Juliet'/1426344222684/1426344222697" , "http://dbpedia.org/resource/Royal_College_of_Music" , "Royal College of Music" , "51.4997" , "-0.176944" , "34" ,
 "http://data.open.ac.uk/led/performance/Werther+(,+performance+of)/1393949079256" , "http://dbpedia.org/resource/Paris" , "Paris" , "48.8566" , "2.35222" , "38" ,
 "http://data.open.ac.uk/led/performance/Werther+(,+performance+of)/1393949079256" , "http://dbpedia.org/resource/Paris" , "Paris" , "48.8566" , "2.35222" , "38" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/tenor+saxophone+music/1435152984216/1435759668428" , "http://dbpedia.org/resource/Kansas_City,_Missouri" , "Kansas City, Missouri" , "39.0997" , "-94.5783" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Kansas+City+Jazz+music/1435570823539/1435570823551" , "http://dbpedia.org/resource/Kansas_City,_Missouri" , "Kansas City, Missouri" , "39.0997" , "-94.5783" , "33" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/tenor+saxophone+music/1435152984216/1435759668428" , "http://dbpedia.org/resource/Kansas_City,_Missouri" , "Kansas City, Missouri" , "39.0997" , "-94.5783" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Kansas+City+Jazz+music/1435570823539/1435570823551" , "http://dbpedia.org/resource/Kansas_City,_Missouri" , "Kansas City, Missouri" , "39.0997" , "-94.5783" , "33" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Falstaff/1413302291109/1414585165389" , "http://dbpedia.org/resource/Vienna" , "Vienna" , "48.2" , "16.3667" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Falstaff/1413302291109/1414585165389" , "http://dbpedia.org/resource/Vienna" , "Vienna" , "48.2" , "16.3667" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/The+Garden+of+Fand/1414582379659/1414582379672" , "http://dbpedia.org/resource/Queen's_Hall" , "Queen's Hall" , "51.5181" , "-0.1425" , "33" ,
 "http://data.open.ac.uk/led/performance/Piano+Concerto+(,+performance+of)/1393947249162" , "http://dbpedia.org/resource/Queen's_Hall" , "Queen's Hall" , "51.5181" , "-0.1425" , "37" ,
 "http://data.open.ac.uk/led/performance/Notturno+for+four+orchestras+K.286+(,+performance+of)/1393950128661" , "http://dbpedia.org/resource/Queen's_Hall" , "Queen's Hall" , "51.5181" , "-0.1425" , "38" ,
 "http://data.open.ac.uk/led/performance/Symphony+(,+performance+of)/1393950176387" , "http://dbpedia.org/resource/Queen's_Hall" , "Queen's Hall" , "51.5181" , "-0.1425" , "38" ,
 "http://data.open.ac.uk/led/performance/Violin+Concerto+in+D+(,+performance+of)/1393950118982" , "http://dbpedia.org/resource/Queen's_Hall" , "Queen's Hall" , "51.5181" , "-0.1425" , "38" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/classical+music/1429446862331/1430231016206" , "http://dbpedia.org/resource/England" , "England" , "51.5" , "-0.116667" , "33" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/%25E2%2580%2598Pers%25C3%25A9phone%25E2%2580%2599/1435675710640/1435675710651" , "http://dbpedia.org/resource/England" , "England" , "51.5" , "-0.116667" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/jazz+tenor+saxophone+music/1435832131389/1435832796484" , "http://dbpedia.org/resource/Kansas_City,_Missouri" , "Kansas City, Missouri" , "39.0997" , "-94.5783" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/jazz+tenor+saxophone+music/1435832131389/1435832796484" , "http://dbpedia.org/resource/Kansas_City,_Missouri" , "Kansas City, Missouri" , "39.0997" , "-94.5783" , "34" ,
 "http://data.open.ac.uk/led/performance/bd9c2bd4451d05dbcf7c19e265b7399c/1446754006600" , "http://dbpedia.org/resource/Aix-en-Provence" , "Aix en Provence" , "43.5263" , "5.44543" , "35" ,
 "http://data.open.ac.uk/led/performance/bd9c2bd4451d05dbcf7c19e265b7399c/1446754006600" , "http://dbpedia.org/resource/Aix-en-Provence" , "Aix-en-Provence" , "43.5263" , "5.44543" , "35" ,
 "http://data.open.ac.uk/led/performance/a2f808124b4488501884a8ebca88d56f/1450117568743" , "http://dbpedia.org/resource/Budapest" , "Budapest" , "47.4925" , "19.0514" , "38" ,
 "http://data.open.ac.uk/led/performance/a1d8effaed0a1a3cfa8f570a9b055fd5/1450115890837" , "http://dbpedia.org/resource/Budapest" , "Budapest" , "47.4925" , "19.0514" , "37" ,
 "http://data.open.ac.uk/led/performance/44652993b327673b1a2ee52c3ed71265/1450115777833" , "http://dbpedia.org/resource/Budapest" , "Budapest" , "47.4925" , "19.0514" , "37" ,
 "http://data.open.ac.uk/led/performance/a2f808124b4488501884a8ebca88d56f/1450117568743" , "http://dbpedia.org/resource/Budapest" , "Budapest" , "47.4925" , "19.0514" , "38" ,
 "http://data.open.ac.uk/led/performance/a1d8effaed0a1a3cfa8f570a9b055fd5/1450115890837" , "http://dbpedia.org/resource/Budapest" , "Budapest" , "47.4925" , "19.0514" , "37" ,
 "http://data.open.ac.uk/led/performance/44652993b327673b1a2ee52c3ed71265/1450115777833" , "http://dbpedia.org/resource/Budapest" , "Budapest" , "47.4925" , "19.0514" , "37" ,
 "http://data.open.ac.uk/led/performance/b55dc2e687b71c9d9570e6d7d0430d45/1477516068662" , "http://dbpedia.org/resource/Salzburg" , "Salzburg" , "47.8" , "13.0333" , "37" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Masses+and+Mozart+operas+in+Salzburg/1409766031751/1409766031757" , "http://dbpedia.org/resource/Salzburg" , "Salzburg" , "47.8" , "13.0333" , "32" ,
 "http://data.open.ac.uk/led/performance/81969456cbe6b0118e815ac7cdf79c24/1447600180406" , "http://dbpedia.org/resource/Holland_Park" , "Holland Park" , "51.5028" , "-0.2038" , "33" ,
 "http://data.open.ac.uk/led/performance/586e5ef1386674d6c5cad4118318e22f/1447600042231" , "http://dbpedia.org/resource/Holland_Park" , "Holland Park" , "51.5028" , "-0.2038" , "33" ,
 "http://data.open.ac.uk/led/performance/pasodoble+(,+performance+of)/1404405074711" , "http://dbpedia.org/resource/Zamora,_Spain" , "Zamora, Spain" , "41.4989" , "-5.75556" , "35" ,
 "http://data.open.ac.uk/led/performance/Vienna+Woods+(,+performance+of)/1404227361012" , "http://dbpedia.org/resource/Zamora,_Spain" , "Zamora, Spain" , "41.4989" , "-5.75556" , "35" ,
 "http://data.open.ac.uk/led/performance/fb5373bfb2e64f0b6cb9052078e435ce/1446381657673" , "http://dbpedia.org/resource/Glyndebourne_Festival_Opera" , "Glyndebourne Festival Opera" , "50.8783" , "0.0638889" , "34" ,
 "http://data.open.ac.uk/led/performance/becb03a26e42225d6066ad1e5dcb8039/1450113975889" , "http://dbpedia.org/resource/Serbia" , "Serbia" , "44.8" , "20.4667" , "35" ,
 "http://data.open.ac.uk/led/performance/becb03a26e42225d6066ad1e5dcb8039/1450113975889" , "http://dbpedia.org/resource/Serbia" , "Serbia" , "44.8" , "20.4667" , "35" ,
 "http://data.open.ac.uk/led/performance/becb03a26e42225d6066ad1e5dcb8039/1450113975889" , "http://dbpedia.org/resource/Serbia" , "Serbia" , "44.8" , "21.0" , "35" ,
 "http://data.open.ac.uk/led/performance/becb03a26e42225d6066ad1e5dcb8039/1450113975889" , "http://dbpedia.org/resource/Serbia" , "Serbia" , "44.8" , "21.0" , "35" ,
 "http://data.open.ac.uk/led/performance/becb03a26e42225d6066ad1e5dcb8039/1450113975889" , "http://dbpedia.org/resource/Serbia" , "Serbia" , "44.0" , "20.4667" , "35" ,
 "http://data.open.ac.uk/led/performance/becb03a26e42225d6066ad1e5dcb8039/1450113975889" , "http://dbpedia.org/resource/Serbia" , "Serbia" , "44.0" , "20.4667" , "35" ,
 "http://data.open.ac.uk/led/performance/becb03a26e42225d6066ad1e5dcb8039/1450113975889" , "http://dbpedia.org/resource/Serbia" , "Serbia" , "44.0" , "21.0" , "35" ,
 "http://data.open.ac.uk/led/performance/becb03a26e42225d6066ad1e5dcb8039/1450113975889" , "http://dbpedia.org/resource/Serbia" , "Serbia" , "44.0" , "21.0" , "35" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'The+Bells'+op.+35/1427035548812/1427035548825" , "http://dbpedia.org/resource/Sheffield" , "Sheffield" , "53.3808" , "-1.47028" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Piano+Concerto+No.+2+in+C+minor,+op.+18/1427035653109/1427035653122" , "http://dbpedia.org/resource/Sheffield" , "Sheffield" , "53.3808" , "-1.47028" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Magnificat+in+D,+BWV+243+arr.+Henry+Wood/1427035171083/1427035171096" , "http://dbpedia.org/resource/Sheffield" , "Sheffield" , "53.3808" , "-1.47028" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'The+Bells'+op.+35/1427035548812/1427035548825" , "http://dbpedia.org/resource/Sheffield" , "Sheffield" , "53.3808" , "-1.47028" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Piano+Concerto+No.+2+in+C+minor,+op.+18/1427035653109/1427035653122" , "http://dbpedia.org/resource/Sheffield" , "Sheffield" , "53.3808" , "-1.47028" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Magnificat+in+D,+BWV+243+arr.+Henry+Wood/1427035171083/1427035171096" , "http://dbpedia.org/resource/Sheffield" , "Sheffield" , "53.3808" , "-1.47028" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Der+Ring+des+Nibelungen'/1429014682493/1429014682505" , "http://dbpedia.org/resource/Covent_Garden" , "Covent Garden" , "51.5125" , "-0.1225" , "36" ,
 "http://data.open.ac.uk/led/performance/1ceb981c07cba5ae0ae0bcfc7eb2bca4/1448908678217" , "http://dbpedia.org/resource/Covent_Garden" , "Covent Garden" , "51.5125" , "-0.1225" , "37" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Salome'/1429096331939/1429096331944" , "http://dbpedia.org/resource/Covent_Garden" , "Covent Garden" , "51.5125" , "-0.1225" , "37" ,
 "http://data.open.ac.uk/led/performance/Ariadne+auf+Naxos+(,+performance+of)/1393946663315" , "http://dbpedia.org/resource/Covent_Garden" , "Covent Garden" , "51.5125" , "-0.1225" , "36" ,
 "http://data.open.ac.uk/led/performance/Die+Zauberfl%C3%B6te+(,+performance+of)/1393948552025" , "http://dbpedia.org/resource/Covent_Garden" , "Covent Garden" , "51.5125" , "-0.1225" , "38" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Der+Ring+des+Nibelungen'/1429097025413/1429097025417" , "http://dbpedia.org/resource/Covent_Garden" , "Covent Garden" , "51.5125" , "-0.1225" , "37" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Lorna+Doone'/1426873561239/1426873561255" , "http://dbpedia.org/resource/Ealing_Studios" , "Ealing Studios" , "51.509" , "-0.307258" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Sea+Drift/1414582423086/1414582423099" , "http://dbpedia.org/resource/Queen's_Hall" , "Queen's Hall" , "51.5181" , "-0.1425" , "33" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Piano+Concerto/1414582264489/1414582264501" , "http://dbpedia.org/resource/Queen's_Hall" , "Queen's Hall" , "51.5181" , "-0.1425" , "33" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Die+Fledermaus/1396616140352/1414585147020" , "http://dbpedia.org/resource/Vienna" , "Vienna" , "48.2" , "16.3667" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Die+Fledermaus/1396616140352/1414585147020" , "http://dbpedia.org/resource/Vienna" , "Vienna" , "48.2" , "16.3667" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Viola+Concerto/1422901793319/1424423200868" , "http://dbpedia.org/resource/Edinburg,_Virginia" , "Edinburg, Virginia" , "38.8225" , "-78.5653" , "32" ,
 "http://data.open.ac.uk/led/performance/spiritual+airs+(,+performance+of)/1404226653275" , "http://dbpedia.org/resource/Worthing" , "Worthing" , "50.8147" , "-0.371386" , "34" ,
 "http://data.open.ac.uk/led/performance/c138e6967b640db1f4a4046489c57b2b/1448984450210" , "http://dbpedia.org/resource/Pasadena,_California" , "Pasadena, California" , "34.1561" , "-118.132" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Concerto+no.+1+in+F+minor,+op.+73/1422199913719/1422200640521" , "http://dbpedia.org/resource/New_Cross" , "New Cross" , "51.4709" , "-0.0337" , "33" ,
 "http://data.open.ac.uk/led/performance/d45fee1e8db2858c72a8978bebaf7ed3/1446754825128" , "http://dbpedia.org/resource/Chelmsford" , "Chelmsford" , "51.73" , "0.48" , "35" ,
 "http://data.open.ac.uk/led/performance/39d3a6d748bf11ca041d4ffcaefb733e/1446403434178" , "http://dbpedia.org/resource/Chelmsford" , "Chelmsford" , "51.73" , "0.48" , "35" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/performance/Die+Zauberfl%25C3%25B6te+(,+performance+of)/1393498367794/1414585133637" , "http://dbpedia.org/resource/Basel" , "Basel" , "47.5547" , "7.59056" , "34" ,
 "http://data.open.ac.uk/led/performance/99fe88e5b3c0129447d0af7109ed1db3/1450116247853" , "http://dbpedia.org/resource/Basel" , "Basel" , "47.5547" , "7.59056" , "38" ,
 "http://data.open.ac.uk/led/performance/99fe88e5b3c0129447d0af7109ed1db3/1450117304639" , "http://dbpedia.org/resource/Basel" , "Basel" , "47.5547" , "7.59056" , "38" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/performance/Die+Zauberfl%25C3%25B6te+(,+performance+of)/1393498367794/1414585133637" , "http://dbpedia.org/resource/Basel" , "Basel" , "47.5547" , "7.59056" , "34" ,
 "http://data.open.ac.uk/led/performance/99fe88e5b3c0129447d0af7109ed1db3/1450116247853" , "http://dbpedia.org/resource/Basel" , "Basel" , "47.5547" , "7.59056" , "38" ,
 "http://data.open.ac.uk/led/performance/99fe88e5b3c0129447d0af7109ed1db3/1450117304639" , "http://dbpedia.org/resource/Basel" , "Basel" , "47.5547" , "7.59056" , "38" ,
 "http://data.open.ac.uk/led/performance/fandango+(,+performance+of)/1404493541742" , "http://dbpedia.org/resource/Province_of_Zamora" , "Province of Zamora" , "41.75" , "-6.0" , "35" ,
 "http://data.open.ac.uk/led/performance/Irish+reel+(,+performance+of)/1404493523476" , "http://dbpedia.org/resource/Province_of_Zamora" , "Province of Zamora" , "41.75" , "-6.0" , "35" ,
 "http://data.open.ac.uk/led/performance/Spanish+folk+songs+(,+performance+of)/1404493556208" , "http://dbpedia.org/resource/Province_of_Zamora" , "Province of Zamora" , "41.75" , "-6.0" , "35" ,
 "http://data.open.ac.uk/led/performance/6c8c03648b20d54c649bfbd67b98a8c8/1448985066958" , "http://dbpedia.org/resource/Denver" , "Denver" , "39.7392" , "-104.985" , "37" ,
 "http://data.open.ac.uk/led/performance/b66996e9943e61856eca92835440b0cb/1448991886231" , "http://dbpedia.org/resource/Dryburgh_Abbey" , "Dryburgh Abbey" , "55.5771" , "-2.64944" , "38" ,
 "http://data.open.ac.uk/led/performance/Bless+this+House+(,+performance+of)/1404226595826" , "http://dbpedia.org/resource/Chichester_Cathedral" , "Chichester Cathedral" , "50.8363" , "-0.7808" , "34" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Prelude,+Fantasy+and+Chaconne/1414591018241/1414591018255" , "http://dbpedia.org/resource/Hereford" , "Hereford" , "52.056" , "-2.716" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/The+Apostles/1414590935257/1414590935270" , "http://dbpedia.org/resource/Hereford" , "Hereford" , "52.056" , "-2.716" , "36" ,
 "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Two+Preludes/1414590966082/1414590966095" , "http://dbpedia.org/resource/Hereford" , "Hereford" , "52.056" , "-2.716" , "36" ,
 "http://data.open.ac.uk/led/performance/0a4603d572055149ecf83ba7d06cecdd/1446221677195" , "http://dbpedia.org/resource/Wigmore_Hall" , "Wigmore Hall" , "51.5165" , "-0.149292" , "32" ,
